Carpeta;Nombre del archivo;Planta;Enfermedad Inglés;Saludable;Planta_Estado;Planta Español;Planta_Estado_Español;Nombre traducido por GPT;Nombre Coloquial en Colombia;Nombre Coloquial en TV
Tomato__Tomato_Yellow_Leaf_Curl_Virus;1bea01a0-c680-4f6b-9b59-56386acb2d7d___YLCV_NREC 2796.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;a2b4ad10-1d16-4d31-baeb-d26fd2a03dc2___YLCV_GCREC 2708.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;70957c99-b2be-41e0-9263-5ab640ff2aa5___YLCV_NREC 0256.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;89cff955-c142-4874-aa13-a0b9ca6c11e1___YLCV_NREC 2148.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;f05dadb1-7d1d-4b5e-b388-f5f0fc4d0a01___UF.GRC_YLCV_Lab 09532.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;5abf1f15-6800-423c-a057-14027e12cace___UF.GRC_YLCV_Lab 02720.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;e7893c26-4ad9-45b0-8cde-cd5a0dfc4620___YLCV_GCREC 2546.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;5c6cb78e-c6dc-4b07-9537-e3b21708d34c___YLCV_GCREC 5527.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;056ed8b8-6220-426a-8bd4-ed25441a5543___UF.GRC_YLCV_Lab 02102.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;ed864a58-8a10-451c-9a65-c12a71b6c10a___UF.GRC_YLCV_Lab 01425.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;9bb27373-9940-4e2d-a9b8-536dd1c26004___YLCV_NREC 0275.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Tomato__Tomato_Yellow_Leaf_Curl_Virus;863ec65a-13fc-42a9-9e03-4a3609e746f8___UF.GRC_YLCV_Lab 01950.JPG;Tomato;Tomato_Yellow_Leaf_Curl_Virus;No;Tomato_sick;Tomate;Tomate_Enferma;Virus del rizado amarillo;Hojas enrolladas del tomate;Le falta agua
Apple__Apple_scab;14c623e5-051c-42f6-9e4f-f7a93e6a723c___FREC_Scab 2965.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;be517ff5-5e63-4f6a-9f55-1522c9ec972b___FREC_Scab 3123.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7e64fdef-9cb7-40ed-9f40-f3c97d6e0e8a___FREC_Scab 3536.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7ceb532d-1a58-4a25-bbff-8dd04a117744___FREC_Scab 3422.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;aff87313-e090-401b-aa23-92fba4c55fae___FREC_Scab 3305.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ecbac6b5-e07f-4a0d-a670-1d3b97f01104___FREC_Scab 3168.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;9d586b46-914c-4715-a406-484a597e3bab___FREC_Scab 2998.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;4495850d-4478-4680-a657-c082a8ea69ed___FREC_Scab 3534.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;75eca8b6-4446-4bf4-9d10-7d38ed44199a___FREC_Scab 3475.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;650f4395-7428-404a-b65c-8fd36f204dd6___FREC_Scab 3111.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;86054e9e-26b4-42b5-b192-58ddee7b0c34___FREC_Scab 3011.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7efdde34-c75b-40bc-92ef-48de08ec0709___FREC_Scab 3027.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ed1d17cd-a5c2-4b10-996f-53f316df30b7___FREC_Scab 3456.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;9a544639-1fc6-4c45-88e4-3049c2bc0814___FREC_Scab 3439.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6823f5d3-b27b-4a34-a417-5fc5bd99f9d7___FREC_Scab 2975.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;63cf5c0e-0a65-4261-9034-ba75466ee918___FREC_Scab 3385.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;a5ed05d8-9815-41b7-b481-332e48cfde56___FREC_Scab 3415.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;a2d74032-fd6c-469b-897a-054705e03dec___FREC_Scab 3028.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;cbf63da6-f1a7-41e0-b581-6f5b6cff2bc2___FREC_Scab 3496.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;5e96dd82-f2d2-4a19-a9cd-46165d6623f9___FREC_Scab 3218.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;b98ecede-7f6f-4e39-a761-4dc37699507b___FREC_Scab 2971.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;4555c009-6c33-4913-accc-fd1a8355646b___FREC_Scab 2929.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;f0963f8c-18f5-42db-853a-8d52d40d8c07___FREC_Scab 2956.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;0b170906-9436-4c0d-84c1-c396ad9d909b___FREC_Scab 3101.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ff99efdc-a9f8-4360-9c64-f8274f456be5___FREC_Scab 3161.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7bf25c0a-6594-4777-9a67-49a6487bb203___FREC_Scab 2993.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;5a923f64-b733-47a7-90f5-2786cd9c85ce___FREC_Scab 3234.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ad6539ea-7bc6-4f4a-810f-63ee95db8bfe___FREC_Scab 3184.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;4e770559-e332-470e-aae3-c7ad0399dd20___FREC_Scab 3513.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6344cfa8-2c26-4498-b366-817d56285212___FREC_Scab 2964.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6643566f-d980-4bdb-88d7-4d3ab3c771fa___FREC_Scab 3038.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7bc2b2d5-b2b6-4ac2-9bbe-322ce8d7d9bb___FREC_Scab 2944.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;975c76b5-0c9f-4179-bc48-20b37d3113e6___FREC_Scab 3463.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;495816a8-4d85-47a5-9aca-a09f3f30a068___FREC_Scab 3443.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;f684504f-ca6d-4f06-bb0e-2b296e3829b8___FREC_Scab 3314.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ae02ce53-61ad-41d0-870a-a5a8b2fb3e93___FREC_Scab 3359.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;d1a9a2ab-6d10-4c1a-87e1-349117b2700f___FREC_Scab 3389.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;24d43ad3-24e6-4236-8ef7-59b268520ca3___FREC_Scab 3533.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;daf6db9e-a600-449c-8b66-482ab50ea431___FREC_Scab 3237.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;41c30a63-9e26-4ced-8110-038a2e36b095___FREC_Scab 3298.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;5990ed9f-ffe8-4622-bd26-e536ea5e1109___FREC_Scab 3042.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;03354abb-aa1c-4f9d-a1ef-9f40505cd539___FREC_Scab 3355.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;c4e2b47d-d3c9-418e-9e60-78cead67c5d7___FREC_Scab 2928.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;462f0ef8-5460-4f5c-8935-62a204d3fc08___FREC_Scab 2924.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;0e90fe4a-e8b6-4186-9429-a9fea180af9a___FREC_Scab 3391.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;b2567b00-d781-4177-9c3f-6a7b9f47941f___FREC_Scab 3414.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;e8fc927f-fac2-4386-be3c-0a8ad0ddd83d___FREC_Scab 3292.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6fb41b7b-d1f0-451c-988a-1083d038acdb___FREC_Scab 3094.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;8c72c236-8f13-4087-8d1d-f365211563f0___FREC_Scab 3196.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;94ef05b0-aee5-4956-8a07-67808c0ca84c___FREC_Scab 3376.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;84e61e7e-f106-442c-a954-63dc3a57d5d5___FREC_Scab 3057.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;9eab7829-c658-4544-b6ba-f7fb10035aab___FREC_Scab 3382.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;74813834-38bc-4301-93ff-39b208eb52bc___FREC_Scab 3315.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;36d99a07-4a43-4416-b204-6886f71d5039___FREC_Scab 3294.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;f79c50ef-d89d-4371-b581-810b37eb2ac9___FREC_Scab 3255.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;675f0b56-9d0b-45b3-8c8e-820efae75274___FREC_Scab 3006.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;fcb1ce1e-f60c-4a65-bfa4-157009760dad___FREC_Scab 3052.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;35fde58e-46ea-4d1b-9580-ead7a2d0cb3b___FREC_Scab 2952.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;cad140d1-bf93-4d65-bae8-c2e332f1346f___FREC_Scab 3426.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;eeae3585-0e6e-456c-bbdf-b099b6b4e11c___FREC_Scab 3297.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;ab7d0d06-b45c-4472-a708-c2a1d65ee748___FREC_Scab 3152.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;af598e54-dae1-47e5-aefc-0b0a419dfa07___FREC_Scab 3211.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;d250df8f-72ee-40c2-a620-0e0e0fa36971___FREC_Scab 3070.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7966ec90-1939-40ea-a4f7-99aca4fe8af5___FREC_Scab 3402.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;63a29431-0e93-4e5d-b28d-3956edd10d01___FREC_Scab 3197.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6d9f5940-0ec4-4ccf-8003-719410b7f47c___FREC_Scab 3373.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;dd46079c-b12c-4687-9db9-5d45b7f0e510___FREC_Scab 3327.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;65c52553-6152-46d4-a576-3ef4984a6ad4___FREC_Scab 3524.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6a006aa9-a9f2-4269-9fd9-7a879f01faf1___FREC_Scab 3117.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;b67039ac-fa02-4db5-9aad-a429c329263f___FREC_Scab 3435.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;bda4a657-9bc8-4a02-a450-d38c7056172a___FREC_Scab 3316.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;fd5a96b7-6623-41cc-b34c-3b940ea27286___FREC_Scab 3013.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;0a6812de-7416-4ffe-aba9-307599a02c84___FREC_Scab 2973.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;6e8ed8d7-45e0-446a-aad1-d7ccf4a861fe___FREC_Scab 3068.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;e893d964-8a40-46f5-b8ae-0a0f0cd79296___FREC_Scab 3333.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;debd9885-73c5-4ba8-9a95-f820846cec77___FREC_Scab 3433.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;b19d8a20-6d33-4ad5-848b-e618c07756b7___FREC_Scab 3198.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;85aad925-f1e2-463e-840b-266d49a56d1f___FREC_Scab 3100.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;0d3c0790-7833-470b-ac6e-94d0a3bf3e7c___FREC_Scab 2959.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;47ebb7a4-a8e0-4a57-95e5-dd8e9d1235a2___FREC_Scab 3147.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;0672ab32-9fce-41f3-ae69-e39c48a0a292___FREC_Scab 3347.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;80ddd81b-9c75-4711-8012-7ee68af378db___FREC_Scab 3458.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;13b16e68-c82c-4de8-ab34-877ff352e821___FREC_Scab 3180.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;70fa2c8f-5657-444f-b57b-3ad6755acc74___FREC_Scab 3275.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;99e03a3c-c68f-4648-af09-877c57d6b115___FREC_Scab 3054.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;c0bfed2f-ace7-44dd-9410-440b5eea4d89___FREC_Scab 3266.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;cc729eed-8d8e-4a23-9b27-db78e418543d___FREC_Scab 3092.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;8bcbb4fb-c733-4fc7-92d2-6e4a442e592e___FREC_Scab 3506.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;33ebf0dd-f971-4f11-aa93-45df7d55a9ea___FREC_Scab 3182.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;815d2612-ee00-407a-8a0d-d0d94c7e0a9f___FREC_Scab 3461.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;dc12e2fd-e41b-43b5-9874-09661913316e___FREC_Scab 3073.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;41c2bb79-44fb-48f4-864f-eec35e3442f5___FREC_Scab 2931.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;8a212787-77fb-40dc-a028-92d5ff2d6c7c___FREC_Scab 3043.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;45a699f2-a02d-4f1f-b628-6d445c58a595___FREC_Scab 3291.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
Apple__Apple_scab;7ed79254-3e04-4e08-9c80-088cd9d7d8c9___FREC_Scab 3310.JPG;Apple;Apple_scab;No;Apple_sick;Manzana;Manzana_Enferma;Sarna del manzano;Costra de la manzana;Hongo
